Gas Injection Rate (GRATES),Water Injection Rate (WRATES),oil_pro_vol,wat_inj_vol,wat_pro_vol,gas_inj_vol,gas_pro_vol,gas_retained,co2_injected,co2_backprod,co2_retained,prod_bhp,inj_bhp,ratio_oil_to_inj_vol
3024.9067069779726,11882.043922010369,18753070.0,21684730.0,632019.375,5520454.5,12508764.0,-6988309.5,0.0,0.0,0.0,2400.0,0.0,0.6893197140420055
4001.939668867126,12740.116636980936,19467562.0,23225364.0,1515430.5,7303540.0,13575608.0,-6272068.0,0.0,0.0,0.0,2400.0,0.0,0.6376764131460467
4441.020674581264,6013.964407156058,12794012.0,10975485.0,214544.0,8104862.5,10034612.0,-1929749.5,0.0,0.0,0.0,2400.0,0.0,0.6705334900216047
4172.8149153496115,8046.518023037006,15135225.0,14684895.0,242342.578125,7615387.0,11354478.0,-3739091.0,0.0,0.0,0.0,2400.0,0.0,0.6787010585785418
2620.6747944440185,9410.824465723872,15953173.0,17174754.0,244422.59375,4782731.5,10584014.0,-5801282.5,0.0,0.0,0.0,2400.0,0.0,0.7265482652829259
4107.5471846838245,5164.9718100091795,11561888.0,9426074.0,197725.46875,7496273.5,8927001.0,-1430727.5,0.0,0.0,0.0,2400.0,0.0,0.6832319215758925
1883.3240347575506,8381.169516066653,14181288.0,15295634.0,215195.828125,3437066.25,8882400.0,-5445333.75,0.0,0.0,0.0,2400.0,0.0,0.7570338397957337
2938.56712166001,6558.487835304748,12556830.0,11969240.0,203715.765625,5362885.0,8638069.0,-3275184.0,0.0,0.0,0.0,2400.0,0.0,0.7244830048248556
4573.258000535414,11371.363289483103,19042366.0,20752738.0,525932.0625,8346196.0,14031022.0,-5684826.0,0.0,0.0,0.0,2400.0,0.0,0.6544008106963644
3391.5356928549177,5857.677851186679,11978907.0,10690262.0,199191.046875,6189552.5,8606543.0,-2416990.5,0.0,0.0,0.0,2400.0,0.0,0.7096586873037023
2218.878928121777,13874.249600507046,19195322.0,25210830.0,2435159.0,4049454.0,11989708.0,-7940254.0,0.0,0.0,0.0,2400.0,0.0,0.6560196749970028
4371.369656150395,10092.405390943903,17743768.0,18418640.0,288431.375,7977749.5,13186426.0,-5208676.5,0.0,0.0,0.0,2400.0,0.0,0.6722043558267694
1699.4009215641481,14853.248302394284,19169138.0,26582962.0,3446787.75,3101406.75,11583678.0,-8482271.25,0.0,0.0,0.0,2400.0,0.0,0.6457653912549514
1002.3479038098538,14464.698361367387,18913976.0,26165178.0,2733228.25,1829284.875,11092244.0,-9262959.125,0.0,0.0,0.0,2400.0,0.0,0.675632752250118
1045.6217903516379,11577.800100675984,17626406.0,21129486.0,292397.75,1908259.75,10393459.0,-8485199.25,0.0,0.0,0.0,2400.0,0.0,0.7651098415303936
4756.337342058816,5318.639425534371,12134219.0,9706517.0,207642.546875,8680316.0,9862657.0,-1182341.0,0.0,0.0,0.0,2400.0,0.0,0.6599406760261541
3922.0807859570837,12706.964178045639,19463416.0,23164992.0,1394734.875,7157797.5,13527093.0,-6369295.5,0.0,0.0,0.0,2400.0,0.0,0.641874191686751
4705.949035561089,12189.617515430442,19522332.0,22246052.0,1077179.875,8588357.0,14260131.0,-5671774.0,0.0,0.0,0.0,2400.0,0.0,0.6331346256709509
3684.4209303867856,6178.654516422399,12543068.0,11276044.0,207986.0625,6724068.0,9230175.0,-2506107.0,0.0,0.0,0.0,2400.0,0.0,0.6968327752627317
4052.03101910593,14832.146624764733,19834710.0,25988904.0,3869369.5,7394956.5,13444600.0,-6049643.5,0.0,0.0,0.0,2400.0,0.0,0.5941406926260071
2657.4113960173645,9595.998093583476,16208605.0,17512696.0,248430.21875,4849776.0,10773110.0,-5923334.0,0.0,0.0,0.0,2400.0,0.0,0.7248127577308985
1707.8551681458953,8603.55547446408,14352768.0,15701489.0,215158.1875,3116835.75,8855799.0,-5738963.25,0.0,0.0,0.0,2400.0,0.0,0.7627016852283836
1663.548338629607,8023.77454628159,13577266.0,14643389.0,205011.125,3035975.75,8337663.0,-5301687.25,0.0,0.0,0.0,2400.0,0.0,0.7679725030844222
2480.8090741434426,10132.886791494584,16766478.0,18492518.0,257395.609375,4527476.5,10974879.0,-6447402.5,0.0,0.0,0.0,2400.0,0.0,0.7283441357903018
2400.736861774727,6440.61823042032,12052153.0,11754128.0,193590.984375,4381345.0,7898074.5,-3516729.5,0.0,0.0,0.0,2400.0,0.0,0.7469352153481958
4744.532910082364,13682.41959480806,19919738.0,24499738.0,2650582.0,8658773.0,14196510.0,-5537737.0,0.0,0.0,0.0,2400.0,0.0,0.600742837939858
3715.7665349693107,9855.890626538676,17109936.0,17987000.0,269436.9375,6781274.0,12229131.0,-5447857.0,0.0,0.0,0.0,2400.0,0.0,0.6908004974428174
1250.022244443566,12207.888032667199,18291688.0,22279396.0,469278.84375,2281290.5,10931066.0,-8649775.5,0.0,0.0,0.0,2400.0,0.0,0.7447547526816891
2886.8953508098784,6871.366761798175,12923824.0,12540244.0,207816.03125,5268584.0,8828221.0,-3559637.0,0.0,0.0,0.0,2400.0,0.0,0.7256976146886253
4087.5048455701854,13198.641156937658,19650974.0,23952764.0,1952526.0,7459696.5,13675009.0,-6215312.5,0.0,0.0,0.0,2400.0,0.0,0.6255789482011446
4068.0400616114644,6594.990805471688,13277957.0,12035858.0,219068.40625,7424173.0,10047504.0,-2623331.0,0.0,0.0,0.0,2400.0,0.0,0.6823194166545777
2209.851336482449,9202.973729799032,15433829.0,16795428.0,234159.1875,4032978.75,9928517.0,-5895538.25,0.0,0.0,0.0,2400.0,0.0,0.740999020484368
2265.5479032755666,13165.400781968889,19047356.0,24026856.0,1578713.125,4134625.0,12026376.0,-7891751.0,0.0,0.0,0.0,2400.0,0.0,0.6763620137733524
4521.41035405334,14014.350961197097,19876928.0,24893894.0,3001421.0,8251574.0,13954096.0,-5702522.0,0.0,0.0,0.0,2400.0,0.0,0.599687655639679
1579.6365396352955,6641.445811810561,11745048.0,12120639.0,180810.125,2882836.75,7117372.0,-4234535.25,0.0,0.0,0.0,2400.0,0.0,0.7828218071402555
4643.151372773282,11077.802459726881,18859406.0,20216990.0,425349.1875,8473751.0,14016873.0,-5543122.0,0.0,0.0,0.0,2400.0,0.0,0.6573342250031117
3033.698980467846,14964.194794391173,19529126.0,26365570.0,3905938.5,5536500.5,12579496.0,-7042995.5,0.0,0.0,0.0,2400.0,0.0,0.6121585744724626
3045.746714651592,10317.115811988753,17312602.0,18828736.0,274871.65625,5558488.0,11766603.0,-6208115.0,0.0,0.0,0.0,2400.0,0.0,0.709904579545421
2547.7802583678376,8179.81007661633,14352750.0,14928153.0,223354.1875,4649699.0,9506910.0,-4857211.0,0.0,0.0,0.0,2400.0,0.0,0.7331115793499716
1263.445235075497,12861.957360774742,18618426.0,23473072.0,938648.1875,2305787.5,11109420.0,-8803632.5,0.0,0.0,0.0,2400.0,0.0,0.7222362184021368
3256.613303048076,11930.697363378116,18908870.0,21773522.0,645493.0625,5943319.5,12790046.0,-6846726.5,0.0,0.0,0.0,2400.0,0.0,0.6822159011155726
3173.2136044141143,13748.83827240142,19463852.0,24909696.0,2567083.5,5791115.0,12799490.0,-7008375.0,0.0,0.0,0.0,2400.0,0.0,0.6339849458699968
3601.2707099533454,14528.208353249755,19662562.0,25711924.0,3499512.25,6572319.0,13060781.0,-6488462.0,0.0,0.0,0.0,2400.0,0.0,0.6090451617527473
4120.344241314855,7558.261764556168,14497437.0,13793828.0,234196.96875,7519628.0,10896839.0,-3377211.0,0.0,0.0,0.0,2400.0,0.0,0.6802011367841987
3470.096508939271,9487.09408359166,16542362.0,17313946.0,258447.984375,6332926.0,11646205.0,-5313279.0,0.0,0.0,0.0,2400.0,0.0,0.6995581487479613
2744.8572491051605,8720.955908914206,15160084.0,15915745.0,234796.484375,5009364.5,10179232.0,-5169867.5,0.0,0.0,0.0,2400.0,0.0,0.7244924572557195
3408.9708332213186,14924.543225715486,19624944.0,26147804.0,3900585.0,6221372.0,12859539.0,-6638167.0,0.0,0.0,0.0,2400.0,0.0,0.6062849421931531
1746.7992949037175,14389.729218715467,19142664.0,25923960.0,2888923.0,3187908.75,11629251.0,-8441342.25,0.0,0.0,0.0,2400.0,0.0,0.6575553141019159
1526.024587568777,11232.367407090806,17533228.0,20499070.0,285898.375,2784994.75,10655066.0,-7870071.25,0.0,0.0,0.0,2400.0,0.0,0.7530140543867024
2915.04752296492,7332.685181100496,13522483.0,13382150.0,215570.75,5319961.5,9245174.0,-3925212.5,0.0,0.0,0.0,2400.0,0.0,0.7230457908455952
4964.831236421925,10598.31537054747,18578850.0,19341926.0,346819.40625,9060817.0,14178704.0,-5117887.0,0.0,0.0,0.0,2400.0,0.0,0.6541216811348115
4057.2189578059115,8283.253633369388,15363646.0,15116938.0,244744.109375,7404424.5,11403655.0,-3999230.5,0.0,0.0,0.0,2400.0,0.0,0.682181018133339
2144.054665599603,11111.074787425106,17708402.0,20277712.0,302208.46875,3912899.75,11264121.0,-7351221.25,0.0,0.0,0.0,2400.0,0.0,0.7320361379451266
2178.050589321544,8451.059596740537,14456187.0,15423184.0,221555.640625,3974942.25,9286997.0,-5312054.75,0.0,0.0,0.0,2400.0,0.0,0.7452362570328153
1072.8912854999444,14662.943205968939,18962000.0,26453062.0,3017974.5,1958026.625,11147448.0,-9189421.375,0.0,0.0,0.0,2400.0,0.0,0.6674154676112838
2870.6083455082985,13506.61563384807,19308158.0,24504272.0,2183343.5,5238860.0,12546673.0,-7307813.0,0.0,0.0,0.0,2400.0,0.0,0.6491635783346555
3414.658365748924,9387.126477150756,16384446.0,17131506.0,255684.21875,6231751.5,11503627.0,-5271875.5,0.0,0.0,0.0,2400.0,0.0,0.7012911619880061
1418.8885834399364,6517.013743434142,11460472.0,11893550.0,174552.890625,2589471.75,6842956.0,-4253484.25,0.0,0.0,0.0,2400.0,0.0,0.7913039279941702
3738.466108114821,10394.464088221324,17743658.0,18969896.0,287719.28125,6822700.5,12643264.0,-5820563.5,0.0,0.0,0.0,2400.0,0.0,0.687936090497907
3766.81640159819,7374.370722871106,14075673.0,13458227.0,227432.3125,6874440.0,10313115.0,-3438675.0,0.0,0.0,0.0,2400.0,0.0,0.6922688991070379
3105.5596757492344,7941.133985433963,14395887.0,14492570.0,227855.765625,5667646.5,9975243.0,-4307596.5,0.0,0.0,0.0,2400.0,0.0,0.7140740279252458
