Gas Injection Rate (GRATES),Water Injection Rate (WRATES),oil_pro_vol,wat_inj_vol,wat_pro_vol,gas_inj_vol,gas_pro_vol,gas_retained,co2_injected,co2_backprod,co2_retained,prod_bhp,inj_bhp,ratio_oil_to_inj_vol
4756.337342058816,5318.639425534371,10202103.0,9706517.0,148899.9375,8680316.0,11525506.0,-2845190.0,8680305.0,5681741.5,2998563.5,2400.0,0.0,0.5548591755850505
3922.0807859570837,12706.964178045639,19091208.0,23190210.0,591256.5,7157797.5,15560696.0,-8402898.5,7157781.5,4625255.0,2532526.5,2400.0,0.0,0.6290761592832742
4705.949035561089,12189.617515430442,18854582.0,22246052.0,374478.53125,8588357.0,16689949.0,-8101592.0,8588364.0,5890047.0,2698317.0,2400.0,0.0,0.6114786244159893
3684.4209303867856,6178.654516422399,11027881.0,11276044.0,157517.15625,6724068.0,10561673.0,-3837605.0,6724070.0,4244901.5,2479168.5,2400.0,0.0,0.6126562434722629
4052.03101910593,14832.146624764733,19562964.0,26474632.0,3118807.75,7394956.5,15516180.0,-8121223.5,7394935.5,4310514.5,3084421.0,2400.0,0.0,0.5775967428715587
2657.4113960173645,9595.998093583476,15280189.0,17512696.0,205829.734375,4849776.0,11706807.0,-6857031.0,4849752.0,2954315.5,1895436.5,2400.0,0.0,0.6832960595769555
1707.8551681458953,8603.55547446408,13685988.0,15701489.0,188981.671875,3116835.75,9469373.0,-6352537.25,3116850.25,1630039.25,1486811.0,2400.0,0.0,0.7272692007294645
1663.548338629607,8023.77454628159,12880378.0,14643389.0,179864.703125,3035975.75,8944010.0,-5908034.25,3035993.75,1566131.0,1469862.75,2400.0,0.0,0.7285543446915987
2480.8090741434426,10132.886791494584,15973812.0,18492518.0,214236.28125,4527476.5,11831923.0,-7304446.5,4527454.0,2682125.25,1845328.75,2400.0,0.0,0.693910330864762
2400.736861774727,6440.61823042032,11046222.0,11754128.0,158029.90625,4381345.0,8762250.0,-4380905.0,4381323.0,2434973.5,1946349.5,2400.0,0.0,0.6845923884598859
4744.532910082364,13682.41959480806,19488268.0,24929990.0,1733096.25,8658773.0,16711288.0,-8052515.0,8658766.0,5548409.5,3110356.5,2400.0,0.0,0.5802020157753354
3715.7665349693107,9855.890626538676,15857332.0,17987000.0,211535.9375,6781274.0,13594490.0,-6813216.0,6781264.0,4511411.0,2269853.0,2400.0,0.0,0.6402275750017946
1250.022244443566,12207.888032667199,18178722.0,22279396.0,330686.9375,2281290.5,11407063.0,-9125772.5,2281283.5,994290.5,1286993.0,2400.0,0.0,0.7401552884118284
2886.8953508098784,6871.366761798175,11728756.0,12540244.0,165494.734375,5268584.0,9886543.0,-4617959.0,5268563.5,3168312.0,2100251.5,2400.0,0.0,0.6585922442509973
4087.5048455701854,13198.641156937658,19296044.0,24087520.0,1091233.375,7459696.5,15760516.0,-8300819.5,7459691.0,4707747.5,2751943.5,2400.0,0.0,0.611655991900268
4068.0400616114644,6594.990805471688,11646878.0,12035858.0,164498.0,7424173.0,11525389.0,-4101216.0,7424168.0,4854053.5,2570114.5,2400.0,0.0,0.5985025409260654
2209.851336482449,9202.973729799032,14635658.0,16795428.0,199032.890625,4032978.75,10705892.0,-6672913.25,4032962.5,2322592.25,1710370.25,2400.0,0.0,0.7026777504237092
2265.5479032755666,13165.400781968889,18970876.0,24026856.0,971696.125,4134625.0,13047991.0,-8913366.0,4134616.25,2181470.75,1953145.5,2400.0,0.0,0.6736462475109175
4521.41035405334,14014.350961197097,19515910.0,25408862.0,2137367.25,8251574.0,16323984.0,-8072410.0,8251568.5,5145268.0,3106300.5,2400.0,0.0,0.5797877959750729
1579.6365396352955,6641.445811810561,11015719.0,12120639.0,158598.546875,2882836.75,7711810.0,-4828973.25,2882847.5,1402006.375,1480841.125,2400.0,0.0,0.7342111377092071
4643.151372773282,11077.802459726881,17657186.0,20216990.0,236131.375,8473751.0,15986935.0,-7513184.0,8473757.0,5872912.0,2600845.0,2400.0,0.0,0.6154315080255334
